UNOME,QTDE
TONDOLO,1
MODOLO,1
TOFFOLO,1
CHRISTOFOLO,2
FERIGOLO,1
ARGOLO,3
BRAGANHOLO,1
CARACCIOLO,1
BONIOLO,1
TONIOLO,1
CAMPIOLO,1
ANDRIOLO,1
PIZZIOLO,1
BENLOLO,1
RIMOLO,1
BRAGAGNOLO,1
BRUGNOLO,1
POLO,1
NESPOLO,1
ROLO,1
PONTAROLO,1
PIAZAROLO,1
BARTOLO,1
CURTOLO,1
CERAVOLO,1
BENEVOLO,1
CARLO,2
PAULO,23
MACULO,1
MODULO,1
CHARDULO,1
ANGULO,1
ROMULO,1
AMO,1
GAMO,1
NICODEMO,1
BOEMO,1
JERONIMO,8
PRIMO,9
BILESSIMO,1
VERISSIMO,5
CRIZOSTIMO,1
MAXIMO,9
GUGLIELMO,1
VIELMO,2
LUVIELMO,1
ANSELMO,10
FRONTELMO,1
JACOMO,1
PALOMO,2
BONOMO,2
CHRISOSTOMO,1
CHRYSOSTOMO,1
MEZZOMO,1
CARMO,81
PALERMO,1
SALERMO,1
FIRMO,2
COSMO,1
PESCUMO,1
JERONYMO,1
CUIABANO,1
CRAIBANO,1
ALBANO,2
COLBANO,1
URBANO,3
BURBANO,1
GRUBANO,1
TRUBANO,1
CANO,1
AMERICANO,1
CARCANO,1
TOSCANO,2
GIORDANO,3
PONCEANO,1
GALEANO,1
STEFANO,1
BIFANO,1
SCOFANO,2
TOFANO,1
NAGANO,1
PAGANO,1
GARGANO,1
TRUGANO,1
CASTELHANO,1
SEVILHANO,1
OTTAIANO,1
FABIANO,3
GRACIANO,4
PRACIANO,1
FELICIANO,7
PELICIANO,1
DOMICIANO,2
EMERENCIANO,4
POTENCIANO,1
PONCIANO,4
MARCIANO,1
PALMISCIANO,1
LUCIANO,3
VEREDIANO,2
GALDIANO,1
ITALIANO,1
CICILIANO,1
SICILIANO,1
EMILIANO,1
SANTILIANO,1
QUINTILIANO,1
JULIANO,1
TERTULIANO,1
FILMIANO,1
FERMIANO,1
FIRMIANO,1
MARTINIANO,3
JUSTINIANO,1
MARIANO,16
VARIANO,1
ADRIANO,11
VALERIANO,4
NOMERIANO,1
SIRIANO,1
FLORIANO,6
SORIANO,7
VICTORIANO,1
VITORIANO,2
CIPRIANO,2
CYPRIANO,4
LAURIANO,2
VESPASIANO,1
CASSIANO,9
CRISTIANO,1
OTAVIANO,1
SALVIANO,2
TRAJANO,9
OKANO,1
TOKANO,1
ALANO,3
CELANO,1
SCOTELANO,2
CASTELANO,1
MILANO,2
CORIOLANO,3
SOLANO,1
HERCULANO,5
URCULANO,1
HAMANO,1
ROMANO,4
GERMANO,4
HERMANO,1
ESTUMANO,1
SCARANO,3
MARANO,1
SPARANO,1
MEDRANO,1
LOFRANO,2
BELGRANO,1
MORANO,1
SERRANO,3
CAPISTRANO,1
SANO,1
ASANO,1
ANGRISANO,1
TREVISANO,1
MANSANO,1
CAETANO,41
RIGITANO,1
POLITANO,1
NAPOLITANO,1
PITANO,1
PANTANO,1
BRENTANO,1
MONTANO,1
CASTANO,1
SAVASTANO,1
SILVANO,3
KAWANO,2
GAZANO,1
TREVIZANO,1
BALZANO,1
FIORENZANO,1
PROVENZANO,1
LOZANO,2
SUZANO,2
DAMACENO,2
DAMASCENO,38
NEPOMUCENO,10
UOIENO,1
MAGDALENO,1
GALENO,2
CYLLENO,1
KOMENO,1
PHILOMENO,1
RENO,1
NAZARENO,2
SERENO,1
MORENO,22
TRENO,1
ROSENO,2
CENTENO,1
BUENO,24
PEQUENO,7
GNO,1
MAGNO,3
FOLIGNO,1
BENIGNO,4
FERRIGNO,1
ZAMPROGNO,3
BUCHHNO,1
GAINO,1
BINO,1
FABINO,1
SABINO,13
KIBINO,1
ALBINO,3
BALBINO,8
FELISBINO,1
RUBINO,1
FRANCINO,1
CORCINO,1
CURCINO,1
PURCINO,1
DINO,1
CITTADINO,1
ENEDINO,1
GALDINO,11
LEOPOLDINO,2
NARDINO,1
BERNARDINO,12
JORDINO,1
CLAUDINO,6
REINO,2
DELFINO,2
RUFINO,10
REGINO,1
HIGINO,1
TARGINO,3
HOSHINO,1
SEKINO,1
IKINO,1
LINO,9
GALINO,1
PASCHOALINO,1
SALINO,1
ROSALINO,2
NATALINO,2
VITALINO,1
VALINO,2
ELINO,1
UMBELINO,1
CELINO,1
ALCELINO,1
MARCELINO,12
ADELINO,1
LOMELINO,1
ESTELINO,1
AVELINO,12
NOVELINO,1
PIAUILINO,1
BRAZILINO,1
FRANCOLINO,1
MARCOLINO,4
VIRGOLINO,1
MAIOLINO,1
RECIOLINO,1
CAMPOLINO,1
CAROLINO,1
SOLINO,1
MUSOLINO,1
IERVOLINO,2
PAULINO,14
RAULINO,3
THEODULINO,1
VIRGULINO,1
PULINO,2
BERTULINO,1
TERTULINO,1
ALMINO,1
JACOMINO,1
BOCCOMINO,1
PALOMINO,1
BELARMINO,2
GUILHERMINO,4
FIRMINO,12
FELISMINO,2
MENINO,1
CASTAGNINO,1
QUININO,1
TONINO,1
SATURNINO,4
BALDOINO,1
IBIAPINO,2
PEPINO,1
CHRISPINO,1
BARINO,1
BARBARINO,1
BOSCARINO,1
MANDARINO,3
MARINO,4
NARINO,1
MANNARINO,1
CESARINO,1
CATARINO,3
PAVARINO,1
CEZARINO,2
ALEXANDRINO,2
BARBERINO,1
ZEFERINO,9
MERINO,1
NERINO,1
QUERINO,2
SEVERINO,8
PELLEGRINO,2
CIRINO,3
MEIRINO,1
QUIRINO,9
MAIORINO,1
FIORINO,1
VICTORINO,2
VITORINO,9
MAIURINO,1
MATURINO,1
JOSINO,1
CORSINO,2
CURSINO,1
RISSINO,1
FLAUSINO,3
TINO,1
COLATINO,1
ALTINO,1
DIAMANTINO,1
CONSTANTINO,2
COCENTINO,1
TOLENTINO,3
CLEMENTINO,2
FLORENTINO,7
CORRENTINO,1
SORRENTINO,1
LAURENTINO,2
JOVENTINO,2
QUINTINO,2
MARTINO,1
CUPERTINO,2
FRIESTINO,1
CELESTINO,6
CRISTINO,2
CHRISTINO,1
FAUSTINO,16
JUSTINO,5
SCHETTINO,2
BOTTINO,2
BALDUINO,2
SUGUINO,1
AQUINO,55
VALDEVINO,1
DIVINO,2
ALVINO,1
GALVINO,1
SALVINO,1
SILVINO,1
SCOVINO,1
JUVINO,1
FLOZINO,1
KANNO,1
MANNO,1
TANNO,1
RENNO,1
TRIVISONNO,1
LOCARNO,1
SALERNO,1
PATERNO,1
MOLITERNO,1
OSTERNO,2
ADORNO,5
JANTORNO,1
SPOTORNO,1
FUNO,1
BRUNO,10
SHIZUNO,1
MIZUNO,1
FEIJOO,1
PO,1
BOSAIPO,2
COLPO,1
CAMPO,1
TEMPO,1
TENTEMPO,1
BONTEMPO,1
NAPPO,1
TIEPPO,2
PUPPO,1
SUPPO,1
POLICARPO,2
CRESPO,8
BISPO,24
PUPO,2
DELPUPO,1
BARO,1
VACCARO,1
ZACCARO,1
ARCARO,1
MASCARO,1
BADARO,2
ROTONDARO,1
TODARO,1
LORDARO,1
FARO,1
ALFARO,1
CHRISTOFARO,1
CARREGARO,1
CALGARO,1
PETRUNGARO,1
HARO,1
CAMPANHARO,1
CASTANHARO,1
CLARO,2
SCOTELARO,1
CRIVELARO,1
AMARO,15
ROMARO,1
ZANCANARO,1
LANARO,1
BROGNARO,1
BOLSONARO,1
AMPARO,1
RARO,1
CALDERARO,1
PECORARO,1
PEGORARO,1
CARRARO,1
FERRARO,2
CESARO,2
CASSARO,1
MASSARO,1
PIGNATARO,1
PITARO,1
NOTARO,1
TARTARO,1
FAVARO,3
ALVARO,1
SALVARO,1
LAZARO,2
LUVIZARO,1
FUZARO,1
SUCRO,1
PEDRO,12
LEANDRO,8
PERIANDRO,1
ALESSANDRO,1
CICERO,2
DALCERO,1
LUCERO,1
LONDERO,2
ESCUDERO,1
LUDGERO,1
STOCCHERO,2
LIGIERO,1
NIERO,1
PIERO,1
QUARTIERO,1
CARRETTIERO,1
CIVIERO,1
SIVIERO,2
MAZIERO,3
VALERO,1
BRANDELERO,1
TUMELERO,1
ROMERO,9
ESMERO,1
NERO,1
VENERO,1
FORERO,1
GUERRERO,1
ANTERO,2
OTERO,2
SOTERO,1
ARTERO,1
BALESTERO,1
GUERO,1
FAVERO,3
SEVERO,9
SANSEVERO,1
MONTENEGRO,14
CAEIRO,1
PRAEIRO,1
JAMBEIRO,2
TERCEIRO,3
COUCEIRO,1
DEIRO,1
VERDADEIRO,1
MADEIRO,3
MEDEIRO,1
VENDEIRO,1
GODEIRO,3
SARDEIRO,1
CORDEIRO,96
ESCUDEIRO,1
LIGEIRO,1
GRANGEIRO,1
CALHEIRO,1
PALHEIRO,2
SERRALHEIRO,1
CAVALHEIRO,5
CARVALHEIRO,1
MONTANHEIRO,1
TONHEIRO,1
BALIEIRO,2
GUMIEIRO,1
NIEIRO,1
GUARIEIRO,1
CARQUEIJEIRO,1
GRANJEIRO,1
REALEIRO,1
FALEIRO,1
CORRALEIRO,1
CAVALEIRO,1
BRASILEIRO,6
CAVALLEIRO,1
ROMEIRO,9
JANEIRO,2
SALINEIRO,1
MINEIRO,5
CALPINEIRO,1
ARNEIRO,1
MUNEIRO,1
CACHOEIRO,1
LIMOEIRO,3
PANOEIRO,1
SOEIRO,5
PEREIRO,1
BARREIRO,4
CARREIRO,7
MARREIRO,2
FERREIRO,1
GUERREIRO,7
MADUREIRO,1
LOUREIRO,30
CASEIRO,1
SAPATEIRO,1
CARRETEIRO,1
QUINTEIRO,1
PONTEIRO,1
BESTEIRO,1
AUTEIRO,1
TRIGUEIRO,4
SALGUEIRO,4
MELGUEIRO,1
VISGUEIRO,1
CAJUEIRO,2
COQUEIRO,2
AVEIRO,1
CHAVEIRO,1
CAIXEIRO,2
CAZEIRO,1
QUINZEIRO,1
IMBUZEIRO,1
LOUZEIRO,3
LIRO,1
RAMIRO,2
CASEMIRO,1
CASSEMIRO,4
CASIMIRO,1
CASSIMIRO,3
SATIRO,1
PYLRO,1
ORO,1
ISIDORO,1
IZIDORO,2
THEODORO,4
TEODORO,13
SAGGIORO,1
LORO,1
CANDELORO,1
GALLORO,1
MORO,4
DEMORO,1
NORO,1
BRUNORO,1
MORORO,4
SANTORO,4
CANABARRO,1
GARRO,1
PARRO,1
NAVARRO,7
BIZARRO,1
FERRO,16
PAUFERRO,2
PIERRO,1
BEZERRO,2
PORRO,1
BYRRO,1
PIETRO,1
DALTRO,2
PASTRO,1
DESTRO,1
CALISTRO,1
LAURO,1
MADURO,1
OGURO,1
MURO,1
DIMURO,1
OURO,1
LOURO,1
FUTURO,3
SO,1
MASO,2
DAMASO,4
OBESO,1
PARAISO,2
NARCISO,1
FRISO,1
MANSO,5
AFONSO,19
AFFONSO,6
ALFONSO,1
ALONSO,5
TRANCOSO,1
TRONCOSO,1
MOSCOSO,1
VILDOSO,1
LINDOSO,5
FRAGOSO,7
GAIOSO,1
VELOSO,38
VELLOSO,12
RETAMOSO,2
REINOSO,1
RAPOSO,15
PEDROSO,23
GENEROSO,3
AMOROSO,1
BARROSO,35
TOSO,1
MATOSO,1
MATTOSO,1
VIRTUOSO,3
FRUTUOSO,1
GAYOSO,2
TERSO,1
DACORSO,1
DURSO,1
BASSO,10
MENEGASSO,1
FOGASSO,1
NOLASSO,1
GIANTOMASSO,1
GRASSO,1
SASSO,1
TASSO,1
BONSUCESSO,1
NALESSO,1
CARLESSO,1
RISSO,1
DERISSO,1
CARRISSO,1
LOSSO,1
CARLOSSO,1
MOSSO,1
MINOSSO,1
ROSSO,6
CABIDOLUSSO,1
RUSSO,7
BARUSSO,1
OYAFUSO,1
LUSO,1
CARUSO,4
GOBBATO,1
LOBATO,26
BARBATO,1
MOSTACATO,1
CECCATO,1
FRANCATO,1
LOURENCATO,1
VENCATO,2
RONCATO,1
TORCATO,1
BOSCATO,1
ADEODATO,1
DIODATO,1
RUFATO,1
BORGATO,2
BIATO,2
GRAZIATO,1
DANZIATO,2
KATO,1
BELATO,1
MICHELATO,1
MELATO,1
ZANELATO,1
CHINELATO,2
MORELATO,1
TRIVELATO,1
REBELLATO,1
ZANELLATO,1
BADOLATO,1
POLATO,1
MULATO,1
AMATO,1
MARINATO,1
FUSINATO,1
PAZINATO,1
BONATO,2
DONATO,3
SEMPIONATO,1
SIMONATO,4
NONATO,8
FERRONATO,1
FORTUNATO,6
FURTUNATO,1
PATO,1
VOLPATO,2
PROPATO,1
CONTARATO,1
LIBERATO,2
MORATO,1
HONORATO,7
RORATO,1
LAVORATO,2
FERRATO,1
COLTURATO,1
SATO,8
MIASATO,1
SEMENSATO,1
BORSATO,2
ASSATO,2
FRASSATO,1
PRESSATO,2
ROSSATO,2
MUSSATO,1
BUSATO,1
CARITATO,1
TORQUATO,4
PRAVATO,1
LOVATO,1
NOVATO,1
RENOVATO,3
MOROMIZATO,1
SHINZATO,1
SCORZATO,1
MOZZATO,1
ELECTO,1
BENEDICTO,1
ANICETO,1
DORIGHETO,1
CLETO,2
ANACLETO,1
NOLETO,5
NETO,2
RETO,1
GASPARETO,1
FAVARETO,1
PERETO,1
LORETO,1
FAVORETO,1
PRETO,1
GARRETO,1
ROSSETO,1
FALQUETO,1
PAZETO,1
ITO,5
SAITO,6
BENEDITO,5
PERFEITO,2
DIREITO,1
EGITO,2
MARCHITO,1
MIQUELITO,1
IPOLITO,1
HIPOLITO,1
CARAPITO,1
RITO,1
ESPOSITO,5
ROSITO,2
VITO,1
SPOZITO,1
DADALTO,1
CANTO,10
PIANTO,1
LOMANTO,1
TARANTO,1
SANTO,29
BONSANTO,1
MONSANTO,1
BENTO,21
SACRAMENTO,8
LIVRAMENTO,1
SARMENTO,23
FIRMENTO,1
TRENTO,1
CINTO,1
JACINTO,5
FELINTO,1
OLINTO,1
RIOTINTO,1
CONTO,1
TRONTO,1
AOTO,1
SGARABOTO,1
NARDOTO,2
PAGOTO,3
ZAGOTO,1
MINHOTO,1
MARIOTO,1
PERIOTO,1
SACILOTO,1
BORTOLOTO,1
CARLOTO,1
CAZAROTO,1
SINHOROTO,1
SOTO,3
TOTO,2
PEIXOTO,73
AGAPTO,1
BERTO,5
ALBERTO,9
GUALBERTO,7
HUMBERTO,1
ROBERTO,8
NOTAROBERTO,1
NORBERTO,1
FELISBERTO,3
TERTO,1
DEZERTO,1
DALLORTO,1
PORTO,57
CURTO,3
BASTO,2
MODESTO,11
ARMESTO,1
ERNESTO,2
CALISTO,2
EVARISTO,3
CRISTO,4
CHRISTO,2
FAUSTO,1
AUGUSTO,8
JUSTO,5
GOBATTO,2
CATTO,1
CHICATTO,1
BEATTO,2
RUFFATTO,1
ANDOLFATTO,1
MOFATTO,1
PIGATTO,1
JULIATTO,1
REBELATTO,1
TRIVELATTO,1
TREVILATTO,1
STAMATTO,1
BINATTO,1
REGINATTO,2
ZECHINATTO,1
MINATTO,1
CAVINATTO,1
BONATTO,2
TONATTO,1
BORNATTO,1
GNOATTO,1
PATTO,1
VOLPATTO,1
BARATTO,2
SAGGIORATTO,1
SPESSATTO,1
ROSSATTO,1
PIVATTO,1
LOVATTO,1
PIZZATTO,1
NITTO,1
BRITTO,12
STEFANUTTO,1
LABUTO,1
BARBUTO,1
AIUTO,1
OCHIUTO,1
NUTO,1
CANUTO,6
VENUTO,1
BENEVENUTO,2
COUTO,50
ESCOUTO,1
MESCOUTO,3
FOUTO,1
SOUTO,26
PEIXOUTO,1
CAPUTO,1
PARSZUTO,1
CALIXTO,11
DUO,2
TOKUO,1
MARUO,1
AVO,2
OLAVO,1
BRAVO,3
CRAVO,3
GUSTAVO,2
CUEVO,1
BARRIONUEVO,1
IVO,1
TARDIVO,1
OLIVO,1
CAPTIVO,1
RUIVO,1
CALVO,3
NOVO,3
CERVO,3
CURVO,2
CARTAXO,3
ALEIXO,3
FREIXO,1
ROXO,3
ARAMAYO,1
SAMPAYO,1
ARROYO,1
MAZO,2
DAMAZO,1
MONTERAZO,1
BERTAZO,1
RIGODANZO,1
MANZO,1
AVANZO,1
LORENZO,3
TRANCOZO,1
CARDOZO,18
FRAGOZO,1
BRIOZO,1
VELOZO,1
PEDROZO,4
BARROZO,7
MATOZO,1
FURTOZO,1
BELUZO,1
CARUZO,1
CREAZZO,1
MENEGAZZO,2
TONIAZZO,1
MAZZO,1
RAMPAZZO,1
BIZZO,3
NIZZO,1
RIZZO,2
FRIZZO,1
GUIZZO,1
GOZZO,1
PIGOZZO,1
CAROZZO,1
GUZZO,1
GALLUZZO,1
ZANUZZO,1
SCHIAVUZZO,1
HOLDSCHIP,1
YIP,1
SCHELP,1
LIMP,1
SLOMP,1
IOP,1
DUNLOP,1
CAPP,2
TRAPP,2
KNEIPP,1
GARLIPP,1
KNOPP,1
BARPP,1
KNUPP,1
KRUPP,1
WESTRUPP,1
EARP,1
KASTRUP,1
DUMARESQ,1
CHAAR,1
ESCOBAR,6
BUBAR,1
CAR,1
ALENCAR,75
SISCAR,1
SCANDAR,1
GONDAR,1
VIGAR,1
MERGAR,1
SICCHAR,1
OTHECHAR,1
GAJADHAR,1
KRAUSPENHAR,1
ATHAR,1
FAMILIAR,1
BACELAR,7
AVELAR,8
AGILAR,1
AGUILAR,6
VILAR,4
BACELLAR,3
CASTELLAR,1
AVELLAR,5
PILLAR,2
VILLAR,5
STOLAR,1
RIBAMAR,4
LAMAR,1
WEIMAR,1
BELMAR,1
LASMAR,1
OSMAR,1
KUMAR,1
AYMAR,1
BODNAR,1
MOLNAR,1
CARBONAR,1
PARAPAR,1
GASPAR,12
CESAR,27
CISAR,1
ROSAR,2
BALTAR,3
ZOLOTAR,1
MATTAR,1
ZATTAR,1
BITTAR,1
NOTTAR,2
LAUAR,1
DUAR,1
JAGUAR,1
ZALUAR,1
MALVAR,1
ALCAZAR,1
BALTHAZAR,2
SALAZAR,2
NAZAR,2
BALTAZAR,4
CEZAR,9
IZAR,1
ZARZAR,1
CHAER,1
ISCHABER,1
FAULHABER,1
JABER,1
WEBBER,1
LAEBER,1
GEBER,1
ROEBER,1
VEBER,1
WEBER,10
SCHRAIBER,1
SCHREIBER,4
VEIMROBER,1
FERBER,1
GERBER,1
KERBER,1
DAUBER,1
RAUBER,2
WALCACER,1
BADER,1
NADER,1
ZINADER,1
SADER,1
SCHLEDER,2
ROHLEDER,1
NEDER,2
SCHROEDER,2
SCHWEDER,1
ROWEDER,1
SCHENEIDER,1
SCHNEIDER,17
GEWANDSZNAJDER,1
BEJDER,1
SEEFELDER,1
SANDER,2
SANTANDER,2
BENDER,4
STENDER,1
BINDER,1
SCHRODER,1
SOUDER,1
SCHEER,1
SCHEFER,2
KIEFER,1
SEFER,1
SCHAFFER,1
SCHAEFFER,1
GEFFER,1
SCHEFFER,1
PFEIFFER,1
SLEIFER,1
FENSTERSEIFER,2
BALENSIFER,1
MITTERHOFER,1
REISDORFER,1
HALMENSCHLAGER,1
SCHWAGER,1
JAEGER,2
DREGER,1
SEGER,1
EGGER,1
JAEGGER,1
ARNEGGER,1
STAIGER,2
DANCIGER,1
PREDIGER,1
BOLLIGER,1
BOSIGER,1
PILGER,1
FANGER,1
LANGER,1
STANGER,1
BERWANGER,1
SENGER,1
JUNGER,1
TROGER,1
BURGER,1
HEIMBURGER,1
STRASSBURGER,1
KRUGER,6
DAHER,4
SULZBACHER,1
NONNENMACHER,1
STEINMACHER,2
LACHTERMACHER,1
GRUTZMACHER,1
SCHLEICHER,1
SCHALCHER,1
MALCHER,1
BRANCHER,2
STANCHER,1
DRESCHER,1
FISCHER,3
TISCHER,1
DAGHER,1
WOLHER,1
TULHER,1
BORHER,1
GUNTHER,1
ROTHER,1
LUTHER,1
NIEMEIJER,1
BECKER,15
KUCHENBECKER,1
DECKER,1
NECKER,1
BONECKER,1
BALONECKER,1
ROECKER,1
UECKER,1
ELICKER,1
FELCKILCKER,1
BROCKER,1
WALKER,1
BANKER,1
PARKER,1
METZKER,2
VALER,1
CAVALER,1
GABLER,1
LEBLER,1
HUBLER,1
VINCLER,1
HEDLER,2
SEIDLER,1
SCHWENDLER,1
SPINDLER,1
ELER,2
GRIEBELER,1
HELER,1
KOELER,1
VANZELER,2
WANZELER,3
KAFFLER,1
EGLER,1
CUGLER,1
EICHLER,1
PICHLER,1
MAEHLER,1
MEHLER,1
DOEHLER,1
KOEHLER,2
KOHLER,2
SATHLER,1
HAILER,1
WUNDHEILER,1
WEILER,1
OHLWEILER,1
TAXWEILER,1
KOPILER,1
BECKLER,1
SECKLER,1
WINCKLER,1
SALLER,1
VALLER,1
WALLER,1
ELLER,2
SCHELLER,1
KELLER,2
MELLER,1
MOELLER,1
KNOELLER,1
MOLLER,1
TOLLER,1
SOLER,2
VAZZOLER,1
KAPPLER,1
TAPPLER,1
THURLER,1
WEKSLER,1
HASSLER,1
KIESSLER,1
KESSLER,1
GRESSLER,1
GOSSLER,2
GUERTLER,1
AULER,1
THULER,1
HOYLER,1
KUNZLER,2
KRAEMER,1
NEMER,1
BREMER,1
KREMER,3
SEMER,1
ZIESEMER,1
GOSENHEIMER,1
VOLKMER,1
HELMER,1
ZILLMER,1
WIMMER,1
ZIMMER,3
SCHOMMER,1
FROMER,1
SCHIRMER,1
STURMER,2
DETTMER,1
MALDANER,1
MOSANER,1
EBNER,1
TAUBNER,1
HUBNER,1
RIEDNER,1
LINDNER,1
RESENER,1
KIRCHNER,1
KIRSCHNER,1
BUCHNER,1
FRAINER,1
SCHREINER,1
CERGINER,1
MUSSLINER,1
GOLLNER,1
RENNER,1
GRONER,1
HOPNER,1
BOERNER,1
VERNER,1
WERNER,3
BESCHORNER,1
ELSNER,1
GROSNER,1
MAISSNER,1
KISSNER,1
BRUNER,1
SAMPER,1
KAPPER,1
KASPER,3
CAUPER,1
RIEDERER,1
WANDERER,1
SCHERER,5
BOHRER,3
FERRER,2
SCHERRER,2
CORRER,1
HAESER,1
GLAESER,2
CERESER,1
KAISER,1
HONAISER,1
HOISER,1
ZISER,1
COSER,1
MOSER,4
NASSER,2
GRASSER,1
ESSER,1
TESSER,1
GUESSER,1
SCHLOSSER,1
VICTER,1
DIETER,1
PETER,1
SCHACHTER,1
RICHTER,5
SVAITER,1
HASTENREITER,1
SZWARCFITER,1
WALTER,3
WELTER,2
CARPENTER,1
PINTER,1
WINTER,2
CONTER,1
KASTER,1
PLASTER,1
BALLESTER,1
MESTER,2
KOESTER,1
ENGSTER,1
LEISTER,1
HISTER,1
FLISTER,1
PISTER,1
KLOSTER,1
MOSTER,1
FORSTER,2
ROSSTER,1
KUSTER,3
BRUSTER,1
TRETTER,1
VETTER,1
DITTER,2
RITTER,4
BOTTER,1
MOTTER,1
BEUTER,1
FUTER,1
BAXTER,1
HECKTHEUER,2
ALENQUER,1
WEAVER,1
SCHAIDHAVER,1
KLAVER,1
CANEVER,1
YURTSEVER,1
OLIVER,3
SILVER,1
JOVER,1
KLIEWER,1
LEWER,1
BREWER,1
AYER,1
BAYER,2
GAYER,1
ALLGAYER,1
COLLYER,1
HOYER,1
DWYER,1
DAJCZER,1
HEIZER,2
GANZER,1
COZER,1
SCHIOZER,1
POSSEMOZER,1
SCHWARZER,1
KATZER,1
FUZER,1
FLUZER,1
MOUZER,2
VIEZZER,1
MOZZER,1
POZZER,1
BEHR,1
MOHR,2
FUHR,1
POMPERMAIR,1
ORAIR,1
NEDIR,1
HOBMEIR,1
SHAKIR,1
JR,2
SABOR,1
OLGADOR,1
FOLLADOR,1
AMADOR,3
PENSADOR,1
SALVADOR,14
ADDOR,1
VIDOR,1
SCHOR,1
SENHOR,1
MAIOR,4
VILAMAIOR,1
BELCHIOR,4
MELCHIOR,1
PRIOR,1
FLOR,7
NAYLOR,1
VILHAMOR,1
RUMOR,1
MANSOR,1
VICTOR,6
VITOR,8
SANTOR,1
SARTOR,1
CASTOR,1
LAVOR,9
DENOZOR,1
SCHNURR,1
NASR,1
JABUR,2
BONHEUR,1
BACHUR,1
DENIUR,2
ABDENUR,1
JABOUR,1
LAMOUR,1
JAPUR,1
MANSUR,3
ABENSUR,1
S,1
HAAS,1
GABAS,2
ABBAS,1
RIBAS,10
ANTIBAS,1
DACAS,1
FACAS,1
CARACAS,3
GRACAS,2
MICCAS,1
CABECAS,1
RICAS,1
LUCAS,27
REBOUCAS,12
TEJADAS,1
PARADAS,1
BARRADAS,3
MURADAS,1
CAVADAS,1
CALDAS,39
ARANDAS,1
VARANDAS,3
RODAS,1
CANDEAS,1
ANEAS,1
ENEAS,1
AREAS,2
GALVEAS,1
VAINFAS,1
CHAGAS,81
FRAGAS,1
PIEGAS,1
VIEGAS,11
PEGAS,3
VIGAS,2
VALGAS,2
VOGAS,2
PARGAS,1
VARGAS,38
PUGAS,4
LAHAS,1
FACHAS,1
FEICHAS,1
MARAVALHAS,1
CENTELHAS,1
QUELHAS,2
CASSILHAS,1
CANHAS,1
MASCARENHAS,13
VINHAS,7
ISAIAS,2
IZAIAS,1
TOBIAS,4
MACIAS,2
IGLECIAS,1
SEDICIAS,1
GARCIAS,1
CANDEIAS,2
AREIAS,1
ATHIAS,1
MATHIAS,7
ELIAS,15
JEREMIAS,2
ANANIAS,1
UNIAS,1
TAPIAS,1
ZACARIAS,3
FRIAS,4
SIAS,1
IGLESIAS,4
MESSIAS,12
MISSIAS,1
MATIAS,19
PATIAS,1
MALAQUIAS,12
CAXIAS,1
ROJAS,2
BUJOKAS,1
JUZINSKAS,1
RAGAUSKAS,1
TAMASAUSKAS,1
BALAS,1
SALAS,1
CHAMBLAS,1
CANELAS,1
PENELAS,1
ORNELAS,5
DORNELAS,3
CARRELAS,1
CALLAS,1
SALLAS,1
CANELLAS,3
ORNELLAS,2
CARAVELLAS,1
DAMAS,1
LAMAS,3
DIMAS,1
SIMAS,9
ALMAS,1
DELMAS,1
THOMAS,1
TOMAS,1
MECENAS,2
CARDENAS,2
MASCARENAS,1
LARENAS,1
CAMPINAS,1
FARINAS,1
LAVINAS,1
AMAZONAS,4
MISSIUNAS,1
BOAS,11
VILASBOAS,1
CHOAS,1
UCHOAS,1
POVOAS,2
ARAS,1
ABRAS,1
COIMBRAS,1
PEDRAS,3
LUMBRERAS,1
CONTRERAS,1
VERAS,28
EIRAS,3
FRECHEIRAS,1
LARANJEIRAS,1
PEDERNEIRAS,1
FREIRAS,1
CONTREIRAS,1
FIGUEIRAS,1
FELGUEIRAS,2
FILGUEIRAS,8
OLIVEIRAS,1
PIRAS,1
HORAS,2
AMORAS,2
PARRAS,1
CASAS,1
ROSAS,5
POSSAS,1
ROSSAS,1
BRETAS,3
BENFEITAS,1
ANTAS,2
DANTAS,109
QUINTAS,1
TARTAS,1
BUAS,2
AGUAS,1
RUAS,11
NEIVAS,1
KATEIVAS,1
OLIVAS,1
RIVAS,1
VIVAS,2
SELVAS,1
NOVAS,1
SEIXAS,14
TERRAZAS,2
CABEZAS,2
POZAS,1
TUBBS,1
JACOBS,3
KOVACS,2
FIELDS,1
BAES,1
TIBAES,1
CASCAES,1
CARVALHAES,6
MANHAES,6
CANAES,1
GUANAES,1
BOAES,1
PAES,26
PRAES,3
ARRAES,5
DURAES,5
CASAES,2
NOVAES,28
NARVAES,1
DAIBES,1
RAICES,1
FRANCES,1
GARCES,6
MERCES,6
SENCADES,1
MORGADES,1
MELQUIADES,2
ANDRADES,1
LEDES,1
AREDES,1
PAREDES,2
GUEDES,80
PRAXEDES,2
ZEDES,1
ATAIDES,1
GOMIDES,4
ARISTIDES,1
BONAVIDES,1
BENEVIDES,12
OVIDES,1
SIBALDES,1
RAMALDES,1
GERALDES,1
MARTILDES,1
ANDES,1
REFLANDES,1
ERNANDES,1
HERNANDES,1
BRANDES,1
SANDES,7
DELOSANDES,1
XIMENDES,1
RESENDES,1
MARCONDES,8
DELMONDES,3
FAGUNDES,34
MODES,1
GARDES,1
