UNOME,QTDE,PERC
LORINI,3,0.0005
FRANCH,3,0.0005
LOFFLER,3,0.0005
FRANCESCONI,3,0.0005
FUNCK,3,0.0005
SCHACHT,3,0.0005
FUNDAO,3,0.0005
BEJA,3,0.0005
BEJARANO,3,0.0005
BATISTOTE,3,0.0005
SCHAAN,3,0.0005
BEJERANO,3,0.0005
SCHITTLER,3,0.0005
LOSADA,3,0.0005
LOES,3,0.0005
MORELL,3,0.0005
SCHILLING,3,0.0005
WACHOWICZ,3,0.0005
FRESCURA,3,0.0005
FRIZZERA,3,0.0005
MORGANTI,3,0.0005
BAX,3,0.0005
FROEHNER,3,0.0005
FROELICH,3,0.0005
BAUTZ,3,0.0005
BEATRIZ,3,0.0005
BAUTISTA,3,0.0005
FRESCHI,3,0.0005
WACHS,3,0.0005
WAKIYAMA,3,0.0005
LOOS,3,0.0005
OLARIO,3,0.0005
PETRUNGARO,3,0.0005
MORIBE,3,0.0005
BEBIANO,3,0.0005
BECALLI,3,0.0005
BECERRA,3,0.0005
SCHEIDEMANTEL,3,0.0005
BEARZI,3,0.0005
FRIZON,3,0.0005
SCHEINER,3,0.0005
BAZANELLA,3,0.0005
FRIGGI,3,0.0005
FRIGERIO,3,0.0005
BAZHUNI,3,0.0005
FRIESS,3,0.0005
BAZANA,3,0.0005
LONDRES,3,0.0005
SCHELESKI,3,0.0005
FRIEDMAN,3,0.0005
SCHENATO,3,0.0005
FRIEDERICH,3,0.0005
FRISON,3,0.0005
MORETT,3,0.0005
SCHENFELD,3,0.0005
PETTA,3,0.0005
FRIDMAN,3,0.0005
MORGANTE,3,0.0005
BECHE,3,0.0005
SCHECHTMAN,3,0.0005
SCHEUNEMANN,3,0.0005
SCHIEFLER,3,0.0005
BAUDSON,3,0.0005
BEDOR,3,0.0005
SCHIERHOLT,3,0.0005
PETROSKI,3,0.0005
FRATA,3,0.0005
BEDRAN,3,0.0005
BEDUSCHI,3,0.0005
SCHAMNE,3,0.0005
WALDOW,3,0.0005
SCHALM,3,0.0005
PEZERICO,3,0.0005
BAUCHSPIESS,3,0.0005
LOLA,3,0.0005
FRARI,3,0.0005
SCHILD,3,0.0005
LORENSI,3,0.0005
LORENSINI,3,0.0005
LOREGIAN,3,0.0005
BEDIM,3,0.0005
PETRUCIO,3,0.0005
BEDETTI,3,0.0005
WAGATSUMA,3,0.0005
BECHTOLD,3,0.0005
FREGULIA,3,0.0005
FREGUGLIA,3,0.0005
SCHIAPPACASSA,3,0.0005
FREGOLENTE,3,0.0005
LOMBELLO,3,0.0005
LOMBARDO,3,0.0005
OLANDA,3,0.0005
LORANDI,3,0.0005
BECKERT,3,0.0005
FUAO,3,0.0005
FUCKNER,3,0.0005
LORDES,3,0.0005
FRAZZON,3,0.0005
FRAZILIO,3,0.0005
WADT,3,0.0005
FOSS,3,0.0005
FOSCOLO,3,0.0005
WASCHBURGER,3,0.0005
GALAO,3,0.0005
SCANDIUZZI,3,0.0005
VIVES,3,0.0005
LIZARDO,3,0.0005
LOUSA,3,0.0005
FOGGIATTO,3,0.0005
PIANCASTELLI,3,0.0005
FOGASSA,3,0.0005
SCHONTAG,3,0.0005
BELTRAMINI,3,0.0005
FOCHESATTO,3,0.0005
FOERSTER,3,0.0005
SCANAGATTA,3,0.0005
LIXA,3,0.0005
SCHORN,3,0.0005
FODRA,3,0.0005
LOUSEIRO,3,0.0005
OLIVETTI,3,0.0005
GALARZ,3,0.0005
SCANDOLARA,3,0.0005
FOGOS,3,0.0005
SCHOLZE,3,0.0005
FOIS,3,0.0005
FOLONI,3,0.0005
FOLMER,3,0.0005
OLIVERIO,3,0.0005
LLACER,3,0.0005
FOLLE,3,0.0005
FOLIM,3,0.0005
FOLIGNO,3,0.0005
OKIMOTO,3,0.0005
LIZOTT,3,0.0005
FOLHADELA,3,0.0005
BELONCI,3,0.0005
WAQUIL,3,0.0005
PETERNELLI,3,0.0005
OLIVEROS,3,0.0005
BELOTA,3,0.0005
BELOTE,3,0.0005
PETERLE,3,0.0005
BELUCO,3,0.0005
GALAS,3,0.0005
SCARPINI,3,0.0005
BENATI,3,0.0005
VITTI,3,0.0005
SCALERCIO,3,0.0005
WARPECHOWSKI,3,0.0005
OLIVINDO,3,0.0005
FLEXOR,3,0.0005
BENARROSH,3,0.0005
BENATHAR,3,0.0005
GALETTO,3,0.0005
LOVATTE,3,0.0005
GALASSO,3,0.0005
SCALA,3,0.0005
BENAVENTE,3,0.0005
GALHARDI,3,0.0005
SCAINI,3,0.0005
PIANI,3,0.0005
GALHEIGO,3,0.0005
GALIA,3,0.0005
GALIANO,3,0.0005
FLORAMBEL,3,0.0005
SCALFONI,3,0.0005
FLORENCE,3,0.0005
FLORENCIANO,3,0.0005
LOUVEIRA,3,0.0005
SCHOUERI,3,0.0005
FLUMIGNAN,3,0.0005
SCHRADER,3,0.0005
SCALIZE,3,0.0005
FLORO,3,0.0005
LIVONESI,3,0.0005
SCHRANK,3,0.0005
MONTOVANELI,3,0.0005
VITURIANO,3,0.0005
GALDIANO,3,0.0005
SCALIANTE,3,0.0005
BEMFICA,3,0.0005
MONTORIL,3,0.0005
FLORESTA,3,0.0005
GALEANO,3,0.0005
BENAC,3,0.0005
GAGNO,3,0.0005
WANKE,3,0.0005
GAGLIARDO,3,0.0005
FORMENTON,3,0.0005
GABAGLIA,3,0.0005
PFUTZENREUTER,3,0.0005
FORMOZO,3,0.0005
BASSOI,3,0.0005
FORMIGOSA,3,0.0005
FORMIGHIERI,3,0.0005
MORAL,3,0.0005
BASSINI,3,0.0005
GABBARDO,3,0.0005
VIZIOLI,3,0.0005
BASSINELLO,3,0.0005
PETRACCO,3,0.0005
BASSIN,3,0.0005
GABE,3,0.0005
SCARINCI,3,0.0005
BELL,3,0.0005
BELLA,3,0.0005
GABI,3,0.0005
PETRARCA,3,0.0005
FUZIY,3,0.0005
FORNAZIERO,3,0.0005
MORONA,3,0.0005
BASULTO,3,0.0005
FUSCALDI,3,0.0005
BELENS,3,0.0005
SCHLOTTFELDT,3,0.0005
VOLL,3,0.0005
BASTIDA,3,0.0005
VOLKWEIS,3,0.0005
VOLKMANN,3,0.0005
BELGA,3,0.0005
MORANDINI,3,0.0005
BASTANI,3,0.0005
FUZATO,3,0.0005
LOTTERMANN,3,0.0005
BASSOUS,3,0.0005
PFRIMER,3,0.0005
FUZINATTO,3,0.0005
BASSOTTO,3,0.0005
GABIATTI,3,0.0005
FORGHIERI,3,0.0005
SCHMITZHAUS,3,0.0005
BELLINTANI,3,0.0005
FONTENELES,3,0.0005
SCHNORRENBERGER,3,0.0005
FONTELE,3,0.0005
FONTEL,3,0.0005
GAEBLER,3,0.0005
SCHOABA,3,0.0005
VIZZONI,3,0.0005
SCARAMUZZA,3,0.0005
GAELZER,3,0.0005
SCHOEFFEL,3,0.0005
BELLOTTI,3,0.0005
FONT,3,0.0005
FONINI,3,0.0005
SCARAMELLO,3,0.0005
LLANOS,3,0.0005
LOURENCON,3,0.0005
GAGLIANO,3,0.0005
BELLIO,3,0.0005
SCARANELLO,3,0.0005
OLIVAL,3,0.0005
OLIVEIRAS,3,0.0005
PHILIPP,3,0.0005
FORESTA,3,0.0005
FORERO,3,0.0005
LOUCAO,3,0.0005
FORECHI,3,0.0005
SCARDOELLI,3,0.0005
LOBAINA,3,0.0005
SCHNECK,3,0.0005
GABRECHT,3,0.0005
VOGAS,3,0.0005
FORATO,3,0.0005
GABRIELE,3,0.0005
BASONI,3,0.0005
OLIVATTO,3,0.0005
BELLETTINI,3,0.0005
FONTINELLI,3,0.0005
PHILOMENO,3,0.0005
LUPINACCI,3,0.0005
FARRA,3,0.0005
LEIROZ,3,0.0005
GOTT,3,0.0005
LEONES,3,0.0005
SAHDO,3,0.0005
SAHD,3,0.0005
GOSLING,3,0.0005
WOGEL,3,0.0005
ELEUTHERIO,3,0.0005
SAGRILLO,3,0.0005
GOTELIPE,3,0.0005
GOTTARDI,3,0.0005
PERACA,3,0.0005
GOTTARDO,3,0.0005
GOTTEMS,3,0.0005
MAGINA,3,0.0005
BIULCHI,3,0.0005
ELALI,3,0.0005
BIVAR,3,0.0005
BIZ,3,0.0005
SICCO,3,0.0005
LEONETTI,3,0.0005
VERGETTI,3,0.0005
ELICKER,3,0.0005
LEONHARDT,3,0.0005
SHIRO,3,0.0005
SHISHIDO,3,0.0005
GORETTI,3,0.0005
ELLERES,3,0.0005
PERANTONI,3,0.0005
GORGONIO,3,0.0005
MUNCK,3,0.0005
MUND,3,0.0005
SAIDELLES,3,0.0005
GORLA,3,0.0005
ELIZIARIO,3,0.0005
LEONIDIO,3,0.0005
PERANDRE,3,0.0005
SAIBEL,3,0.0005
LEONIDAS,3,0.0005
SAIA,3,0.0005
MOGAMI,3,0.0005
SICHEL,3,0.0005
PERA,3,0.0005
MUNIN,3,0.0005
LENTZ,3,0.0005
SIEDLER,3,0.0005
MUNHOS,3,0.0005
EGYPTO,3,0.0005
SIEGA,3,0.0005
EGUEZ,3,0.0005
EGUES,3,0.0005
BACELETE,3,0.0005
PEPATO,3,0.0005
MAGNUSSON,3,0.0005
SICHINEL,3,0.0005
BLACK,3,0.0005
SADER,3,0.0005
EGGERS,3,0.0005
EGGER,3,0.0005
MAGOSSI,3,0.0005
BACCI,3,0.0005
WOLFFENBUTTEL,3,0.0005
SADECK,3,0.0005
BIZZOTTO,3,0.0005
GOYATA,3,0.0005
SIEBURGER,3,0.0005
GOYANNA,3,0.0005
GOTZ,3,0.0005
GOUDARD,3,0.0005
GOUDINHO,3,0.0005
EISENBERG,3,0.0005
EIRA,3,0.0005
MOES,3,0.0005
ORIONE,3,0.0005
EINLOFT,3,0.0005
LEOBINO,3,0.0005
SAGARIO,3,0.0005
EILERT,3,0.0005
SIDOU,3,0.0005
PEPLAU,3,0.0005
BACHIEGA,3,0.0005
EICHLER,3,0.0005
GOVEA,3,0.0005
WOJCIECHOWSKI,3,0.0005
VERGOTTI,3,0.0005
MAGANO,3,0.0005
WITTMANN,3,0.0005
ERAS,3,0.0005
BIRNBAUM,3,0.0005
BIRNFELD,3,0.0005
OCAMPO,3,0.0005
ERCOLANI,3,0.0005
ERBS,3,0.0005
MULE,3,0.0005
SHIGUEMATSU,3,0.0005
GOLD,3,0.0005
SHIGUNOV,3,0.0005
ORIENTE,3,0.0005
GOLDBACH,3,0.0005
SHIKI,3,0.0005
EPITACIO,3,0.0005
GOLDENBERG,3,0.0005
BIROLO,3,0.0005
BIRRIEL,3,0.0005
OBREGON,3,0.0005
BIS,3,0.0005
GOIDANICH,3,0.0005
BIRMAN,3,0.0005
BAGOLIN,3,0.0005
MAESTRELLI,3,0.0005
MOINO,3,0.0005
WINDMOLLER,3,0.0005
GOELLNER,3,0.0005
GOERCK,3,0.0005
WINIARSKI,3,0.0005
GOETTEN,3,0.0005
PILAN,3,0.0005
BIRCHAL,3,0.0005
SHIBASAKI,3,0.0005
BAHIANA,3,0.0005
SALATIN,3,0.0005
BIRIBA,3,0.0005
SALATIEL,3,0.0005
BIRK,3,0.0005
LEROY,3,0.0005
SHIBUYA,3,0.0005
OCANHA,3,0.0005
ENZ,3,0.0005
SHIMAMOTO,3,0.0005
MULITERNO,3,0.0005
GON,3,0.0005
ENCINAS,3,0.0005
MOHAMAD,3,0.0005
EMYGDIO,3,0.0005
EMURA,3,0.0005
OBICI,3,0.0005
MOHALLEM,3,0.0005
VERLEUN,3,0.0005
BISSACO,3,0.0005
SHIOTA,3,0.0005
MUNARETO,3,0.0005
EMERIQUE,3,0.0005
SHIRABAYASHI,3,0.0005
EMER,3,0.0005
EMBIRUCU,3,0.0005
MAGANHA,3,0.0005
SAISSE,3,0.0005
BADOLATO,3,0.0005
ENDE,3,0.0005
PERAZZOLO,3,0.0005
ENORE,3,0.0005
BISELLI,3,0.0005
ENOQUE,3,0.0005
ENOKIHARA,3,0.0005
BAGATTINI,3,0.0005
BISCAINO,3,0.0005
MULLING,3,0.0005
SHIMOKAWA,3,0.0005
MAFFIOLETTI,3,0.0005
BAGANHA,3,0.0005
ENGLER,3,0.0005
ENGERS,3,0.0005
GOLLO,3,0.0005
GOLTZ,3,0.0005
SHINKAI,3,0.0005
SHINKAWA,3,0.0005
MAFIOLETTI,3,0.0005
WITECK,3,0.0005
ENDLER,3,0.0005
VERDERIO,3,0.0005
SADDI,3,0.0005
MAEHARA,3,0.0005
MAIRESSE,3,0.0005
BOBADILHA,3,0.0005
WOSGRAU,3,0.0005
BOBATO,3,0.0005
MAIORINO,3,0.0005
SABBADINI,3,0.0005
BOBERMIN,3,0.0005
NUTO,3,0.0005
SIMEONI,3,0.0005
BOBSIN,3,0.0005
SIMIQUELI,3,0.0005
SABATEL,3,0.0005
LELLES,3,0.0005
DULCI,3,0.0005
MURATORE,3,0.0005
GREEN,3,0.0005
SABARENSE,3,0.0005
VENEZIANI,3,0.0005
AYACH,3,0.0005
DUMKE,3,0.0005
BOAZ,3,0.0005
LEMA,3,0.0005
BOAVISTA,3,0.0005
GRAU,3,0.0005
BOAES,3,0.0005
GRAVA,3,0.0005
VENTORINI,3,0.0005
SILVESTRI,3,0.0005
MOCHIZUKI,3,0.0005
GRAVENA,3,0.0005
BOARETTO,3,0.0005
DUPAS,3,0.0005
MURAMOTO,3,0.0005
BOARO,3,0.0005
VENTER,3,0.0005
AZARIAS,3,0.0005
DUNLEY,3,0.0005
SIMA,3,0.0005
SABIA,3,0.0005
SABEDRA,3,0.0005
PENETRA,3,0.0005
WRIGHT,3,0.0005
GRACIANI,3,0.0005
PENCHEL,3,0.0005
MURER,3,0.0005
AVILES,3,0.0005
WUNDERLICH,3,0.0005
VENDRASCO,3,0.0005
DUART,3,0.0005
MAJEROWICZ,3,0.0005
MAJEWSKI,3,0.0005
DUAILIBI,3,0.0005
GRIBEL,3,0.0005
SIMMER,3,0.0005
PENATTI,3,0.0005
MAKAREM,3,0.0005
DRUCKER,3,0.0005
SINGER,3,0.0005
GRIESANG,3,0.0005
DROPPA,3,0.0005
PENAS,3,0.0005
GRIGOLETO,3,0.0005
DUBIELA,3,0.0005
GRENDENE,3,0.0005
SIMPSON,3,0.0005
BOCCIA,3,0.0005
GREGOL,3,0.0005
MAITAN,3,0.0005
DUENHAS,3,0.0005
MAITELLI,3,0.0005
GREGORACCI,3,0.0005
PENELLO,3,0.0005
VENERO,3,0.0005
SABAINI,3,0.0005
MURBACH,3,0.0005
MOCCELLIN,3,0.0005
DUCCINI,3,0.0005
DUCCI,3,0.0005
MURCA,3,0.0005
ORPHAO,3,0.0005
SIMONETTO,3,0.0005
WRUCK,3,0.0005
SIMONINI,3,0.0005
MAINIERI,3,0.0005
SABO,3,0.0005
GRATIVOL,3,0.0005
BABINSKI,3,0.0005
SIGNORETTI,3,0.0005
WOLLINGER,3,0.0005
ECCEL,3,0.0005
ECARD,3,0.0005
EBRAHIM,3,0.0005
SACHT,3,0.0005
BABO,3,0.0005
EBLE,3,0.0005
PENSO,3,0.0005
BOABAID,3,0.0005
EBERSOL,3,0.0005
MAHMOUD,3,0.0005
BLEGGI,3,0.0005
MAHON,3,0.0005
VERAO,3,0.0005
EBECKEN,3,0.0005
EBANI,3,0.0005
EARP,3,0.0005
GRAMA,3,0.0005
VERBISCK,3,0.0005
BLASQUES,3,0.0005
BLASKOWSKI,3,0.0005
BACCARINI,3,0.0005
SIERVI,3,0.0005
BLANES,3,0.0005
SIEVERS,3,0.0005
SIEWERT,3,0.0005
GRADIM,3,0.0005
SIFFERT,3,0.0005
VERDADE,3,0.0005
MUNRO,3,0.0005
EDA,3,0.0005
SIGAUD,3,0.0005
BLASI,3,0.0005
BACALHAU,3,0.0005
PENTIADO,3,0.0005
GRAHL,3,0.0005
GRAIA,3,0.0005
ECHEVENGUA,3,0.0005
PENQUES,3,0.0005
SIKORA,3,0.0005
MAICH,3,0.0005
SILVADO,3,0.0005
GRAPIGLIA,3,0.0005
VENTUROLI,3,0.0005
ORNAGHI,3,0.0005
DURIEUX,3,0.0005
DURGANTE,3,0.0005
DURELLI,3,0.0005
LEMGRUBER,3,0.0005
GRASSELLI,3,0.0005
SILVATTI,3,0.0005
DURCO,3,0.0005
DURCE,3,0.0005
PENIN,3,0.0005
SABRA,3,0.0005
VENTURIERI,3,0.0005
BLUME,3,0.0005
AZENHA,3,0.0005
LEMELLE,3,0.0005
PINEZI,3,0.0005
BLOIS,3,0.0005
DZIEKANIAK,3,0.0005
DURSKI,3,0.0005
GRANATA,3,0.0005
DYTZ,3,0.0005
DYSARZ,3,0.0005
PENONI,3,0.0005
SILBERMAN,3,0.0005
AZZOLIN,3,0.0005
DWYER,3,0.0005
LENCI,3,0.0005
SACHET,3,0.0005
LENARTOVICZ,3,0.0005
LENA,3,0.0005
BLINI,3,0.0005
WOLSKI,3,0.0005
AZOUBEL,3,0.0005
SACCHETTO,3,0.0005
DUSO,3,0.0005
SILQUEIRA,3,0.0005
ERSE,3,0.0005
MOIOLI,3,0.0005
ONODA,3,0.0005
FAIAD,3,0.0005
OECHSLER,3,0.0005
FAINGUELERNT,3,0.0005
VIDOVIX,3,0.0005
FAINA,3,0.0005
BEZZI,3,0.0005
BALINSKI,3,0.0005
LIBANEO,3,0.0005
BIAGE,3,0.0005
MACABU,3,0.0005
SANCHOTENE,3,0.0005
SEPINI,3,0.0005
FAGURY,3,0.0005
BIAGGI,3,0.0005
SEPTIMIO,3,0.0005
GIANASI,3,0.0005
MOMM,3,0.0005
GIANCOLI,3,0.0005
WIELEWICKI,3,0.0005
GIACOMONI,3,0.0005
FAIOES,3,0.0005
BALK,3,0.0005
BALKE,3,0.0005
FALCIONI,3,0.0005
GHIZONI,3,0.0005
FALCE,3,0.0005
BALLERINI,3,0.0005
BEUTER,3,0.0005
SANDMANN,3,0.0005
GIACHINI,3,0.0005
FALABELLA,3,0.0005
FAKHOURI,3,0.0005
PIERIN,3,0.0005
SANDIN,3,0.0005
GIACOMAZZI,3,0.0005
BEYERSTEDT,3,0.0005
WIECZOREK,3,0.0005
FAITANIN,3,0.0005
GIACOMELI,3,0.0005
WIEDERKEHR,3,0.0005
BIAGIONI,3,0.0005
BALESTRO,3,0.0005
BIAVATI,3,0.0005
MOLNAR,3,0.0005
MOLON,3,0.0005
GIASSI,3,0.0005
FACINCANI,3,0.0005
OPPELT,3,0.0005
FACIN,3,0.0005
GIASSON,3,0.0005
MACARINI,3,0.0005
BIAS,3,0.0005
GIAVARA,3,0.0005
FAGERLANDE,3,0.0005
SAMPIERI,3,0.0005
GIBBON,3,0.0005
WIEST,3,0.0005
BIASUZ,3,0.0005
GIBIM,3,0.0005
SAMORA,3,0.0005
BIAVA,3,0.0005
BIAVASCHI,3,0.0005
FACIO,3,0.0005
GIAROLLA,3,0.0005
SAMUDIO,3,0.0005
MACANEIRO,3,0.0005
BIANCA,3,0.0005
FAGA,3,0.0005
SEQUINEL,3,0.0005
SERA,3,0.0005
VIDO,3,0.0005
LHULLIER,3,0.0005
SERAINE,3,0.0005
FAEDO,3,0.0005
GIANNETTI,3,0.0005
BIANCHET,3,0.0005
SANADA,3,0.0005
BIANCHETTI,3,0.0005
FADIGAS,3,0.0005
GIANORDOLI,3,0.0005
VIDINHA,3,0.0005
FADANELLI,3,0.0005
SAMY,3,0.0005
VIEL,3,0.0005
VIENA,3,0.0005
ONUMA,3,0.0005
LICO,3,0.0005
WESZ,3,0.0005
GERMER,3,0.0005
FARAY,3,0.0005
BESTEIRO,3,0.0005
FARANI,3,0.0005
SELLOS,3,0.0005
MONDADORI,3,0.0005
FARAGO,3,0.0005
LICIO,3,0.0005
VIER,3,0.0005
FAQUIM,3,0.0005
BETEMPS,3,0.0005
LUTCKMEIER,3,0.0005
PEROZZO,3,0.0005
BALTA,3,0.0005
GERPE,3,0.0005
SEMBLANO,3,0.0005
LUTKE,3,0.0005
FARENA,3,0.0005
FARFAN,3,0.0005
BALZAN,3,0.0005
FARHAT,3,0.0005
SANTIESTEBAN,3,0.0005
SANTICIOLI,3,0.0005
LUPPI,3,0.0005
LUPPINO,3,0.0005
SELIGMAN,3,0.0005
LUQUE,3,0.0005
MOY,3,0.0005
FARINON,3,0.0005
SELIS,3,0.0005
FARINHAS,3,0.0005
FARINAZZO,3,0.0005
SELISTRE,3,0.0005
FARINAS,3,0.0005
BESSEGA,3,0.0005
BALZANA,3,0.0005
GERKE,3,0.0005
GERKEN,3,0.0005
SEMEGHINI,3,0.0005
BALSAN,3,0.0005
MOZINI,3,0.0005
SENATORE,3,0.0005
GHERARDI,3,0.0005
BETT,3,0.0005
MROGINSKI,3,0.0005
LUZINI,3,0.0005
GHEVENTER,3,0.0005
FALONE,3,0.0005
GHEZZI,3,0.0005
SANGALLI,3,0.0005
PIERDONA,3,0.0005
MONASTERIO,3,0.0005
GHIGGI,3,0.0005
WICKBOLDT,3,0.0005
LUZZI,3,0.0005
BETTENCOURT,3,0.0005
BETTERO,3,0.0005
GHIRALDINI,3,0.0005
GHIRARDI,3,0.0005
PIERALISI,3,0.0005
GHEDIN,3,0.0005
BETINI,3,0.0005
PIENIZ,3,0.0005
VIGA,3,0.0005
FANTAUZZI,3,0.0005
BALSALOBRE,3,0.0005
LICEA,3,0.0005
MOZZAQUATRO,3,0.0005
LUTTERBACH,3,0.0005
BALOTIN,3,0.0005
LICARIAO,3,0.0005
MONCAYO,3,0.0005
FANG,3,0.0005
SANGUINETTI,3,0.0005
FANECO,3,0.0005
FANDINO,3,0.0005
OESTERREICH,3,0.0005
BALOD,3,0.0005
GHANI,3,0.0005
FAN,3,0.0005
FACCIOLI,3,0.0005
BIAVATTI,3,0.0005
MAEDO,3,0.0005
BILHIM,3,0.0005
VESSONI,3,0.0005
SALMON,3,0.0005
SALMITO,3,0.0005
GIVISIEZ,3,0.0005
SEVALHO,3,0.0005
SALMEN,3,0.0005
SEVERGNINI,3,0.0005
GLANZMANN,3,0.0005
GLASENAPP,3,0.0005
OCHIUSSI,3,0.0005
GLASER,3,0.0005
GLASS,3,0.0005
BALABAN,3,0.0005
BAKUZIS,3,0.0005
VERZTMAN,3,0.0005
BILLA,3,0.0005
SEVILLA,3,0.0005
VERZOLA,3,0.0005
SALMORIA,3,0.0005
BILBAO,3,0.0005
ORDINE,3,0.0005
MOLEIRO,3,0.0005
BALBINOTTO,3,0.0005
SALVADO,3,0.0005
SALVA,3,0.0005
BALBINOTTI,3,0.0005
VEZZANI,3,0.0005
BALBAO,3,0.0005
GIRONDOLI,3,0.0005
SESTARI,3,0.0005
SALU,3,0.0005
MOLENTO,3,0.0005
PERIGOLO,3,0.0005
VETTORELLO,3,0.0005
VETTORE,3,0.0005
BALARO,3,0.0005
SALTARELLI,3,0.0005
ESQUERDO,3,0.0005
ESQUENAZI,3,0.0005
WILLIAMS,3,0.0005
VERZA,3,0.0005
SAMON,3,0.0005
ORESTES,3,0.0005
ESCHER,3,0.0005
SGRANCIO,3,0.0005
BAIOCCHI,3,0.0005
MUHLMANN,3,0.0005
ESCANDIEL,3,0.0005
BINES,3,0.0005
PIGNATI,3,0.0005
VERSOLATO,3,0.0005
BAIGORRI,3,0.0005
PERETTA,3,0.0005
VERRUCK,3,0.0005
SALEH,3,0.0005
BINOTE,3,0.0005
BINS,3,0.0005
MADY,3,0.0005
BAIERLE,3,0.0005
SALDIVIA,3,0.0005
WINCH,3,0.0005
ESCHILETTI,3,0.0005
PERERA,3,0.0005
BINELLO,3,0.0005
MUHL,3,0.0005
LETIERI,3,0.0005
MADDALENA,3,0.0005
ESMANHOTTO,3,0.0005
ESLABAO,3,0.0005
PERETI,3,0.0005
MUGNAINI,3,0.0005
WILLMERSDORF,3,0.0005
SALINO,3,0.0005
BIN,3,0.0005
SALINI,3,0.0005
BINDE,3,0.0005
GLUZ,3,0.0005
PERESTRELO,3,0.0005
MADER,3,0.0005
MADI,3,0.0005
SALGUES,3,0.0005
GNOATO,3,0.0005
BIGNARDI,3,0.0005
PERINAZZO,3,0.0005
GIRARDON,3,0.0005
GILI,3,0.0005
PERLEBERG,3,0.0005
FABBRI,3,0.0005
MACEIRA,3,0.0005
BICHUETTI,3,0.0005
VICENTINO,3,0.0005
SAMBUICHI,3,0.0005
BIDA,3,0.0005
BIDART,3,0.0005
GILIOLI,3,0.0005
ESTELLES,3,0.0005
BIDONE,3,0.0005
ORAIR,3,0.0005
SAMBATTI,3,0.0005
VICELLI,3,0.0005
GINO,3,0.0005
EVA,3,0.0005
GIODA,3,0.0005
EURICH,3,0.0005
FABELO,3,0.0005
ORACTZ,3,0.0005
FABER,3,0.0005
FABI,3,0.0005
FACCHINETTI,3,0.0005
BIAZIN,3,0.0005
LEYTON,3,0.0005
MACCARINI,3,0.0005
GIELOW,3,0.0005
GIEMBINSKY,3,0.0005
FABRIZIO,3,0.0005
MACCHI,3,0.0005
FABRINO,3,0.0005
FABRIN,3,0.0005
GIESEN,3,0.0005
FABRA,3,0.0005
ODERICH,3,0.0005
BIBIANI,3,0.0005
MUCHIUTTI,3,0.0005
MUCHON,3,0.0005
VICOSA,3,0.0005
BIELESCKI,3,0.0005
MOLINAROLI,3,0.0005
MACHARET,3,0.0005
BIFFI,3,0.0005
GIOVANNINI,3,0.0005
VIANEZ,3,0.0005
GIOVENARDI,3,0.0005
ESTIVALETE,3,0.0005
SALVATI,3,0.0005
VIAMONTE,3,0.0005
VIALI,3,0.0005
ORBOLATO,3,0.0005
ESTHER,3,0.0005
SALVARO,3,0.0005
SALVARANI,3,0.0005
SERVILHA,3,0.0005
BALBUENO,3,0.0005
ESTEPHANIO,3,0.0005
SALVAGNI,3,0.0005
SERVO,3,0.0005
PIETROBOM,3,0.0005
ESTRAZULAS,3,0.0005
GIOVANNI,3,0.0005
SERRATH,3,0.0005
BIFANO,3,0.0005
SALVINI,3,0.0005
ETRUSCO,3,0.0005
SALVIATI,3,0.0005
ETGES,3,0.0005
ETELVINO,3,0.0005
SALVETTI,3,0.0005
PERIOTTO,3,0.0005
ETCHEPARE,3,0.0005
GIOTTO,3,0.0005
GIOVANAZ,3,0.0005
SALVATTI,3,0.0005
GIOVANI,3,0.0005
SERTAO,3,0.0005
LEVEL,3,0.0005
BIF,3,0.0005
GIOVANNETTI,3,0.0005
SERTORI,3,0.0005
BRICK,3,0.0005
ROMANATO,3,0.0005
PASSAGLIA,3,0.0005
KRAMBECK,3,0.0005
MELCHIORS,3,0.0005
KIFFER,3,0.0005
KIHARA,3,0.0005
AGRICOLA,3,0.0005
PANETO,3,0.0005
TROTTE,3,0.0005
BUCK,3,0.0005
PARES,3,0.0005
MASSARANI,3,0.0005
TADEO,3,0.0005
IORIS,3,0.0005
BUTTELLI,3,0.0005
MELGARE,3,0.0005
PARENTI,3,0.0005
REGIO,3,0.0005
KIK,3,0.0005
PUCCINI,3,0.0005
IORI,3,0.0005
CAMPANATO,3,0.0005
TAUFER,3,0.0005
TOSTI,3,0.0005
KIKKAWA,3,0.0005
TURBAY,3,0.0005
CAMPANELLA,3,0.0005
TOSTO,3,0.0005
CAMPANARIO,3,0.0005
PASQUA,3,0.0005
ZETTERMANN,3,0.0005
REGE,3,0.0005
AMADEO,3,0.0005
CHELLES,3,0.0005
ZETOLES,3,0.0005
CHELLA,3,0.0005
THADEU,3,0.0005
REGGIANI,3,0.0005
QUINCOZES,3,0.0005
KIENEN,3,0.0005
QUINDERE,3,0.0005
MELCHIADES,3,0.0005
IPOLITO,3,0.0005
CHELALA,3,0.0005
TAFAREL,3,0.0005
CLEBICAR,3,0.0005
JEZINI,3,0.0005
MATUMOTO,3,0.0005
CHEIN,3,0.0005
CHEIM,3,0.0005
CARRO,3,0.0005
PUCHALSKI,3,0.0005
ZART,3,0.0005
JEZUS,3,0.0005
CLEROT,3,0.0005
PUCCINELLI,3,0.0005
CAMPANER,3,0.0005
PAGEL,3,0.0005
POPPI,3,0.0005
