PNOME,QTDE,PERC
PETRUSCA,1,0.0015645779550966126
SAMELLA,1,0.0015645779550966126
PETRUCIO,1,0.0015645779550966126
SAMI,1,0.0015645779550966126
SAND,1,0.0015645779550966126
PEDRITO,1,0.0015645779550966126
SANDERLINA,1,0.0015645779550966126
SAO,1,0.0015645779550966126
SANTOS,1,0.0015645779550966126
PARICIDA,1,0.0015645779550966126
SANTUZZA,1,0.0015645779550966126
SANYA,1,0.0015645779550966126
PARACELSO,1,0.0015645779550966126
SANYELLE,1,0.0015645779550966126
PAOLO,1,0.0015645779550966126
PAOLLA,1,0.0015645779550966126
PAMILA,1,0.0015645779550966126
PASCOAL,1,0.0015645779550966126
SARAI,1,0.0015645779550966126
SARITA,1,0.0015645779550966126
SARRANDRA,1,0.0015645779550966126
SATILA,1,0.0015645779550966126
SATIRO,1,0.0015645779550966126
PALMIRA,1,0.0015645779550966126
SATOMI,1,0.0015645779550966126
SAULIMAR,1,0.0015645779550966126
SANTANA,1,0.0015645779550966126
SANNY,1,0.0015645779550966126
PEDA,1,0.0015645779550966126
SANDRIENE,1,0.0015645779550966126
PAULYANNE,1,0.0015645779550966126
PAULLINY,1,0.0015645779550966126
SANDI,1,0.0015645779550966126
PAULINE,1,0.0015645779550966126
SANDIVAL,1,0.0015645779550966126
PAULIA,1,0.0015645779550966126
PAULETE,1,0.0015645779550966126
SANDOVALDO,1,0.0015645779550966126
PAULEANY,1,0.0015645779550966126
SANMIRA,1,0.0015645779550966126
SANIA,1,0.0015645779550966126
PATRYCIA,1,0.0015645779550966126
PATRY,1,0.0015645779550966126
PATRIK,1,0.0015645779550966126
SANILDE,1,0.0015645779550966126
SANLEY,1,0.0015645779550966126
SANLLAY,1,0.0015645779550966126
SANMARA,1,0.0015645779550966126
SALOMY,1,0.0015645779550966126
SALOME,1,0.0015645779550966126
PIO,1,0.0015645779550966126
QUEREN,1,0.0015645779550966126
QUINTINA,1,0.0015645779550966126
RUIDEGLAN,1,0.0015645779550966126
QUEZIEL,1,0.0015645779550966126
RUIMAR,1,0.0015645779550966126
RULIAN,1,0.0015645779550966126
QUESLE,1,0.0015645779550966126
RUSSEL,1,0.0015645779550966126
QUERUBINA,1,0.0015645779550966126
QUENIO,1,0.0015645779550966126
RUDNEY,1,0.0015645779550966126
RUSSWELT,1,0.0015645779550966126
QUENIA,1,0.0015645779550966126
QUELLEN,1,0.0015645779550966126
RUTENES,1,0.0015645779550966126
QUELI,1,0.0015645779550966126
RUTHANE,1,0.0015645779550966126
QUEDMA,1,0.0015645779550966126
QUECIANE,1,0.0015645779550966126
RUDSON,1,0.0015645779550966126
RUDIMAR,1,0.0015645779550966126
PYETRA,1,0.0015645779550966126
RUBISSON,1,0.0015645779550966126
RUBEVAN,1,0.0015645779550966126
RUBIAM,1,0.0015645779550966126
RUBICLEIS,1,0.0015645779550966126
RUBINALDA,1,0.0015645779550966126
RUBINALVA,1,0.0015645779550966126
RAEL,1,0.0015645779550966126
RUBIO,1,0.0015645779550966126
RADUAN,1,0.0015645779550966126
RUBNEIDE,1,0.0015645779550966126
RAABE,1,0.0015645779550966126
RADJALMA,1,0.0015645779550966126
RUDA,1,0.0015645779550966126
RADILSON,1,0.0015645779550966126
RADI,1,0.0015645779550966126
RADAMIR,1,0.0015645779550966126
RADAMES,1,0.0015645779550966126
RUDDY,1,0.0015645779550966126
RUDI,1,0.0015645779550966126
QELLI,1,0.0015645779550966126
PRYSCILLA,1,0.0015645779550966126
PIRAGIBE,1,0.0015645779550966126
POLION,1,0.0015645779550966126
SAIONARA,1,0.0015645779550966126
POLYANDRA,1,0.0015645779550966126
SAIRO,1,0.0015645779550966126
SALANIZA,1,0.0015645779550966126
SALENTIM,1,0.0015645779550966126
SALERME,1,0.0015645779550966126
SALETIEL,1,0.0015645779550966126
POLLIANA,1,0.0015645779550966126
POLIANNE,1,0.0015645779550966126
SAHRA,1,0.0015645779550966126
SALIMAR,1,0.0015645779550966126
SALLY,1,0.0015645779550966126
SALMA,1,0.0015645779550966126
POLANIA,1,0.0015645779550966126
SALMIRA,1,0.0015645779550966126
SALMOS,1,0.0015645779550966126
PITAVORAS,1,0.0015645779550966126
PIRAJARA,1,0.0015645779550966126
SAINT,1,0.0015645779550966126
SAFIRA,1,0.0015645779550966126
RUTI,1,0.0015645779550966126
RUZIMAR,1,0.0015645779550966126
RUTILA,1,0.0015645779550966126
RUTILEIA,1,0.0015645779550966126
RUTINELLI,1,0.0015645779550966126
RUVER,1,0.0015645779550966126
PRIMO,1,0.0015645779550966126
PRICYLLA,1,0.0015645779550966126
PRICILLA,1,0.0015645779550966126
RUZEL,1,0.0015645779550966126
RYANDDRE,1,0.0015645779550966126
SADIA,1,0.0015645779550966126
RYCHARD,1,0.0015645779550966126
SAADIA,1,0.0015645779550966126
SAARTJE,1,0.0015645779550966126
PREGENTINO,1,0.0015645779550966126
POTENGY,1,0.0015645779550966126
SABINE,1,0.0015645779550966126
PORFIRIO,1,0.0015645779550966126
PONCIANO,1,0.0015645779550966126
PALLOMA,1,0.0015645779550966126
SAURO,1,0.0015645779550966126
RAFAELINA,1,0.0015645779550966126
PALAGIA,1,0.0015645779550966126
ORIEL,1,0.0015645779550966126
SHIRLANE,1,0.0015645779550966126
ORIDIA,1,0.0015645779550966126
ORIANDO,1,0.0015645779550966126
ORFILENO,1,0.0015645779550966126
ORFEU,1,0.0015645779550966126
ORESVALDO,1,0.0015645779550966126
SHIRLEINIRA,1,0.0015645779550966126
SHYRLEI,1,0.0015645779550966126
SHYRLENE,1,0.0015645779550966126
ORESTES,1,0.0015645779550966126
ORESSIO,1,0.0015645779550966126
ORDECY,1,0.0015645779550966126
SHYRLEY,1,0.0015645779550966126
SIANA,1,0.0015645779550966126
SIANE,1,0.0015645779550966126
SIBELE,1,0.0015645779550966126
ORCILIO,1,0.0015645779550966126
SICI,1,0.0015645779550966126
ORIMAR,1,0.0015645779550966126
ORIVAL,1,0.0015645779550966126
SHIRLA,1,0.0015645779550966126
ORLEIDE,1,0.0015645779550966126
ORSIZIA,1,0.0015645779550966126
ORSENI,1,0.0015645779550966126
ORQUIDEA,1,0.0015645779550966126
ORONI,1,0.0015645779550966126
ORNEMIA,1,0.0015645779550966126
ORMANDO,1,0.0015645779550966126
SHELLYDA,1,0.0015645779550966126
ORLETE,1,0.0015645779550966126
ORLEI,1,0.0015645779550966126
ORIVAN,1,0.0015645779550966126
ORLEANS,1,0.0015645779550966126
SHENEVILLE,1,0.0015645779550966126
SHERYDA,1,0.0015645779550966126
SHESLY,1,0.0015645779550966126
SHEYLENA,1,0.0015645779550966126
SHIMONE,1,0.0015645779550966126
ORLANDIM,1,0.0015645779550966126
ORLANDA,1,0.0015645779550966126
SIDARTHA,1,0.0015645779550966126
ORACY,1,0.0015645779550966126
SIDELIA,1,0.0015645779550966126
OLIVEIROS,1,0.0015645779550966126
SIDNY,1,0.0015645779550966126
OLNA,1,0.0015645779550966126
SIDONIO,1,0.0015645779550966126
SIDRONIO,1,0.0015645779550966126
SIERRA,1,0.0015645779550966126
OLIVETE,1,0.0015645779550966126
OLIVERIO,1,0.0015645779550966126
SILDENIA,1,0.0015645779550966126
SILDEVANDRO,1,0.0015645779550966126
OLVINDA,1,0.0015645779550966126
OLIVEIRA,1,0.0015645779550966126
SILENO,1,0.0015645779550966126
SILEY,1,0.0015645779550966126
OLIVAL,1,0.0015645779550966126
OLINTO,1,0.0015645779550966126
SILMARIO,1,0.0015645779550966126
SILMARY,1,0.0015645779550966126
SILNARA,1,0.0015645779550966126
OLVIMAR,1,0.0015645779550966126
OLYMPIA,1,0.0015645779550966126
ORACI,1,0.0015645779550966126
SIDIANA,1,0.0015645779550966126
SIDENEY,1,0.0015645779550966126
ONIVON,1,0.0015645779550966126
ONIVALDO,1,0.0015645779550966126
ONISLENE,1,0.0015645779550966126
ONEZIO,1,0.0015645779550966126
SIDERLAN,1,0.0015645779550966126
ONESIMA,1,0.0015645779550966126
ONER,1,0.0015645779550966126
ONELDIO,1,0.0015645779550966126
SIDNEA,1,0.0015645779550966126
ONEIZES,1,0.0015645779550966126
ONEDIO,1,0.0015645779550966126
ONALDO,1,0.0015645779550966126
OMERY,1,0.0015645779550966126
SIDINEA,1,0.0015645779550966126
SIDINEY,1,0.0015645779550966126
SIDIVALDO,1,0.0015645779550966126
OLYNTHO,1,0.0015645779550966126
ORUALDO,1,0.0015645779550966126
ORVACIO,1,0.0015645779550966126
ORVAL,1,0.0015645779550966126
SELVIRO,1,0.0015645779550966126
SELENIA,1,0.0015645779550966126
SELIMOL,1,0.0015645779550966126
SELITA,1,0.0015645779550966126
OTOMAR,1,0.0015645779550966126
SELMI,1,0.0015645779550966126
OTO,1,0.0015645779550966126
SELMO,1,0.0015645779550966126
SELOMI,1,0.0015645779550966126
SELVONEIDE,1,0.0015645779550966126
OZAIAS,1,0.0015645779550966126
SENISE,1,0.0015645779550966126
OTHANIEL,1,0.0015645779550966126
SENNE,1,0.0015645779550966126
OTAVIANO,1,0.0015645779550966126
OTALMIR,1,0.0015645779550966126
SERGEI,1,0.0015645779550966126
SERGIA,1,0.0015645779550966126
SERGIVALDO,1,0.0015645779550966126
SELENE,1,0.0015645779550966126
OZALIA,1,0.0015645779550966126
SERIO,1,0.0015645779550966126
SCHEILLA,1,0.0015645779550966126
SAVYO,1,0.0015645779550966126
PABLISSON,1,0.0015645779550966126
PABLA,1,0.0015645779550966126
OZORIO,1,0.0015645779550966126
OZIMAR,1,0.0015645779550966126
SAYOMARA,1,0.0015645779550966126
OZILDO,1,0.0015645779550966126
SCHARLE,1,0.0015645779550966126
OZILANE,1,0.0015645779550966126
SELANIRA,1,0.0015645779550966126
SCHIRLEY,1,0.0015645779550966126
OZIANE,1,0.0015645779550966126
OZENI,1,0.0015645779550966126
OZELITO,1,0.0015645779550966126
SEIDLER,1,0.0015645779550966126
OZELIO,1,0.0015645779550966126
OZANIRA,1,0.0015645779550966126
SEILA,1,0.0015645779550966126
SERILUCIA,1,0.0015645779550966126
OSWALDINO,1,0.0015645779550966126
SHELLY,1,0.0015645779550966126
SHARLENE,1,0.0015645779550966126
OSIROS,1,0.0015645779550966126
SHANNON,1,0.0015645779550966126
OSIRIS,1,0.0015645779550966126
OSIEL,1,0.0015645779550966126
SHARLA,1,0.0015645779550966126
OSIA,1,0.0015645779550966126
OSEMIR,1,0.0015645779550966126
OSELIO,1,0.0015645779550966126
OSEIR,1,0.0015645779550966126
OSMAN,1,0.0015645779550966126
SHARLENY,1,0.0015645779550966126
SHARON,1,0.0015645779550966126
SHARY,1,0.0015645779550966126
SHAUMA,1,0.0015645779550966126
OSDY,1,0.0015645779550966126
SHAYANE,1,0.0015645779550966126
OSAIR,1,0.0015645779550966126
SHEIBA,1,0.0015645779550966126
OSMAIR,1,0.0015645779550966126
OSMANDO,1,0.0015645779550966126
SERLANE,1,0.0015645779550966126
SEUNG,1,0.0015645779550966126
OSVALDIRAN,1,0.0015645779550966126
OSVALDIR,1,0.0015645779550966126
SERVIO,1,0.0015645779550966126
OSVALDERLI,1,0.0015645779550966126
OSVAIR,1,0.0015645779550966126
OSORIO,1,0.0015645779550966126
SETEMBRINO,1,0.0015645779550966126
OSNILDO,1,0.0015645779550966126
SEVERIANO,1,0.0015645779550966126
SHAIANE,1,0.0015645779550966126
OSMUNDO,1,0.0015645779550966126
SEVERO,1,0.0015645779550966126
SEVIRINO,1,0.0015645779550966126
SEYR,1,0.0015645779550966126
OSMAROSWALDO,1,0.0015645779550966126
SHADIA,1,0.0015645779550966126
SHAHLA,1,0.0015645779550966126
OSMARINO,1,0.0015645779550966126
RAFAELE,1,0.0015645779550966126
RUBEVAL,1,0.0015645779550966126
UALAME,1,0.0015645779550966126
RELZA,1,0.0015645779550966126
ROSALIRA,1,0.0015645779550966126
RILDA,1,0.0015645779550966126
RILANE,1,0.0015645779550966126
RIGOBERTO,1,0.0015645779550966126
RIGELDO,1,0.0015645779550966126
ROSALITA,1,0.0015645779550966126
RICHELE,1,0.0015645779550966126
RICHARLISSON,1,0.0015645779550966126
ROSALY,1,0.0015645779550966126
ROSAN,1,0.0015645779550966126
ROSANI,1,0.0015645779550966126
ROSANIR,1,0.0015645779550966126
ROSANITA,1,0.0015645779550966126
RICCELLY,1,0.0015645779550966126
ROSANO,1,0.0015645779550966126
RICARTE,1,0.0015645779550966126
ROSBINDA,1,0.0015645779550966126
RIBERTO,1,0.0015645779550966126
RIANE,1,0.0015645779550966126
ROSALINDA,1,0.0015645779550966126
ROSALI,1,0.0015645779550966126
ROSAIRA,1,0.0015645779550966126
RONOS,1,0.0015645779550966126
RONNIELLE,1,0.0015645779550966126
RISONETE,1,0.0015645779550966126
RISETE,1,0.0015645779550966126
RISAELMA,1,0.0015645779550966126
RINALVA,1,0.0015645779550966126
RONNYEL,1,0.0015645779550966126
RINALDIR,1,0.0015645779550966126
RIMAR,1,0.0015645779550966126
RONYSON,1,0.0015645779550966126
ROSAINE,1,0.0015645779550966126
RONYWALDO,1,0.0015645779550966126
RONZELENE,1,0.0015645779550966126
ROOSEWELT,1,0.0015645779550966126
ROOSSEWELTH,1,0.0015645779550966126
ROOSYVANIA,1,0.0015645779550966126
RILDON,1,0.0015645779550966126
ROQUELI,1,0.0015645779550966126
ROQUEMAR,1,0.0015645779550966126
RHOVANI,1,0.0015645779550966126
ROSECLAIR,1,0.0015645779550966126
RHODSON,1,0.0015645779550966126
RENARD,1,0.0015645779550966126
ROSELINE,1,0.0015645779550966126
RENAUT,1,0.0015645779550966126
RENATTA,1,0.0015645779550966126
ROSELITA,1,0.0015645779550966126
ROSELMIRO,1,0.0015645779550966126
ROSEMA,1,0.0015645779550966126
ROSEMAR,1,0.0015645779550966126
RENATHA,1,0.0015645779550966126
RENALVO,1,0.0015645779550966126
ROSELANGE,1,0.0015645779550966126
ROSEMARIO,1,0.0015645779550966126
ROSEMARLEI,1,0.0015645779550966126
REMO,1,0.0015645779550966126
REMILTON,1,0.0015645779550966126
ROSEMERES,1,0.0015645779550966126
REMIGIO,1,0.0015645779550966126
ROSEMILTON,1,0.0015645779550966126
ROSEMIRA,1,0.0015645779550966126
RENIELLY,1,0.0015645779550966126
RENILDE,1,0.0015645779550966126
ROSECLAY,1,0.0015645779550966126
RESENDO,1,0.0015645779550966126
REZONE,1,0.0015645779550966126
REYSLA,1,0.0015645779550966126
ROSECLEIA,1,0.0015645779550966126
REYLA,1,0.0015645779550966126
REVERTON,1,0.0015645779550966126
REVELINO,1,0.0015645779550966126
REUZA,1,0.0015645779550966126
REUBER,1,0.0015645779550966126
RERLEN,1,0.0015645779550966126
ROSELANE,1,0.0015645779550966126
RENZO,1,0.0015645779550966126
RENY,1,0.0015645779550966126
RENO,1,0.0015645779550966126
ROSECLER,1,0.0015645779550966126
RENISE,1,0.0015645779550966126
ROSELAIN,1,0.0015645779550966126
RENIR,1,0.0015645779550966126
RENILSON,1,0.0015645779550966126
RONNEY,1,0.0015645779550966126
RITAMARA,1,0.0015645779550966126
RONNEI,1,0.0015645779550966126
ROLIVON,1,0.0015645779550966126
ROLANDO,1,0.0015645779550966126
ROCHANE,1,0.0015645779550966126
ROBYNEY,1,0.0015645779550966126
ROBSTEIN,1,0.0015645779550966126
ROLDAO,1,0.0015645779550966126
ROBNALDO,1,0.0015645779550966126
ROBLEDO,1,0.0015645779550966126
ROLDNEI,1,0.0015645779550966126
ROMANA,1,0.0015645779550966126
ROCHELE,1,0.0015645779550966126
ROBHYSON,1,0.0015645779550966126
ROBEYONCE,1,0.0015645779550966126
ROMANNINY,1,0.0015645779550966126
ROBEVAL,1,0.0015645779550966126
ROMANO,1,0.0015645779550966126
ROMANY,1,0.0015645779550966126
ROBERVANIA,1,0.0015645779550966126
ROBERVALDO,1,0.0015645779550966126
ROLAND,1,0.0015645779550966126
ROLAN,1,0.0015645779550966126
ROBERTSON,1,0.0015645779550966126
ROGERS,1,0.0015645779550966126
ROGATA,1,0.0015645779550966126
RODNE,1,0.0015645779550966126
ROGELIA,1,0.0015645779550966126
RODIVALDO,1,0.0015645779550966126
ROGERA,1,0.0015645779550966126
ROGERES,1,0.0015645779550966126
RODINEY,1,0.0015645779550966126
RODINELSON,1,0.0015645779550966126
RODILON,1,0.0015645779550966126
ROIORBISON,1,0.0015645779550966126
ROGERVAL,1,0.0015645779550966126
ROGIMEIRE,1,0.0015645779550966126
RODILANDY,1,0.0015645779550966126
RODERLEI,1,0.0015645779550966126
ROCIO,1,0.0015645779550966126
ROGIVALDO,1,0.0015645779550966126
ROCIEL,1,0.0015645779550966126
ROCI,1,0.0015645779550966126
ROMAR,1,0.0015645779550966126
ROMAYANA,1,0.0015645779550966126
RITAMARIS,1,0.0015645779550966126
RONIE,1,0.0015645779550966126
RONDOLFA,1,0.0015645779550966126
RIVES,1,0.0015645779550966126
RIVERSON,1,0.0015645779550966126
RIVANE,1,0.0015645779550966126
RONE,1,0.0015645779550966126
RONEIDE,1,0.0015645779550966126
RIVANA,1,0.0015645779550966126
RONELIO,1,0.0015645779550966126
RONILDA,1,0.0015645779550966126
RIVONYLDA,1,0.0015645779550966126
RIVALDAVIO,1,0.0015645779550966126
RIVALDA,1,0.0015645779550966126
RIVAERCIA,1,0.0015645779550966126
RIVADAVIA,1,0.0015645779550966126
RIUMAR,1,0.0015645779550966126
RONNEESLEY,1,0.0015645779550966126
RIUDO,1,0.0015645779550966126
RITHA,1,0.0015645779550966126
RONDINELE,1,0.0015645779550966126
RONALDY,1,0.0015645779550966126
ROMEL,1,0.0015645779550966126
ROBERIA,1,0.0015645779550966126
ROMELSON,1,0.0015645779550966126
ROMENIA,1,0.0015645779550966126
ROMERITO,1,0.0015645779550966126
ROMI,1,0.0015645779550966126
ROMILDES,1,0.0015645779550966126
ROMIR,1,0.0015645779550966126
ROBERMY,1,0.0015645779550966126
ROMOLO,1,0.0015645779550966126
ROMUALDA,1,0.0015645779550966126
RONAILDO,1,0.0015645779550966126
ROBERG,1,0.0015645779550966126
ROBEN,1,0.0015645779550966126
ROBEMNILZA,1,0.0015645779550966126
RIZONETE,1,0.0015645779550966126
ROMUZIA,1,0.0015645779550966126
RIZELIO,1,0.0015645779550966126
RIZELIA,1,0.0015645779550966126
RONADIA,1,0.0015645779550966126
REMER,1,0.0015645779550966126
ROSENAIR,1,0.0015645779550966126
RUBERLAN,1,0.0015645779550966126
ROSENEA,1,0.0015645779550966126
RAMONE,1,0.0015645779550966126
ROSSI,1,0.0015645779550966126
ROSSINE,1,0.0015645779550966126
ROSTAN,1,0.0015645779550966126
RAMIREZ,1,0.0015645779550966126
ROSYANE,1,0.0015645779550966126
ROTHIER,1,0.0015645779550966126
RAMILDO,1,0.0015645779550966126
RAMASIO,1,0.0015645779550966126
ROURE,1,0.0015645779550966126
ROUZELI,1,0.0015645779550966126
RAMA,1,0.0015645779550966126
RAM,1,0.0015645779550966126
ROVANE,1,0.0015645779550966126
RALLYSON,1,0.0015645779550966126
RAIZA,1,0.0015645779550966126
RAITZA,1,0.0015645779550966126
RAISSE,1,0.0015645779550966126
ROXELI,1,0.0015645779550966126
RAMONY,1,0.0015645779550966126
RAMYLA,1,0.0015645779550966126
ROSSANNA,1,0.0015645779550966126
ROSIVAL,1,0.0015645779550966126
ROSINES,1,0.0015645779550966126
RANNE,1,0.0015645779550966126
RANILSON,1,0.0015645779550966126
RANILDO,1,0.0015645779550966126
RANILDA,1,0.0015645779550966126
ROSIRLEI,1,0.0015645779550966126
ROSITA,1,0.0015645779550966126
RANIELLE,1,0.0015645779550966126
ROSIVAN,1,0.0015645779550966126
RANARA,1,0.0015645779550966126
RANIELE,1,0.0015645779550966126
RANGEL,1,0.0015645779550966126
RANE,1,0.0015645779550966126
RANDRIENE,1,0.0015645779550966126
RANDES,1,0.0015645779550966126
RANDAL,1,0.0015645779550966126
ROSIWANIA,1,0.0015645779550966126
ROSMARI,1,0.0015645779550966126
RAISCA,1,0.0015645779550966126
ROZA,1,0.0015645779550966126
RAIOLANDA,1,0.0015645779550966126
ROZUILA,1,0.0015645779550966126
ROZINHA,1,0.0015645779550966126
ROZIRENE,1,0.0015645779550966126
RAIL,1,0.0015645779550966126
ROZISTELA,1,0.0015645779550966126
ROZITA,1,0.0015645779550966126
ROZIVALDO,1,0.0015645779550966126
RAIANA,1,0.0015645779550966126
RAGNIELL,1,0.0015645779550966126
RAGLAN,1,0.0015645779550966126
ROZINEIDE,1,0.0015645779550966126
ROZY,1,0.0015645779550966126
RAFFAELA,1,0.0015645779550966126
ROZZANNA,1,0.0015645779550966126
RAFAELY,1,0.0015645779550966126
RAFAELO,1,0.0015645779550966126
RUANNA,1,0.0015645779550966126
RUBENILCE,1,0.0015645779550966126
RUBENITE,1,0.0015645779550966126
RAILDA,1,0.0015645779550966126
RAILDE,1,0.0015645779550966126
RAINERIO,1,0.0015645779550966126
RAIMER,1,0.0015645779550966126
RAINER,1,0.0015645779550966126
RAINE,1,0.0015645779550966126
ROZALDO,1,0.0015645779550966126
RAINARA,1,0.0015645779550966126
ROZANGELA,1,0.0015645779550966126
ROZELAINE,1,0.0015645779550966126
ROZELENE,1,0.0015645779550966126
ROZELITA,1,0.0015645779550966126
ROZENETE,1,0.0015645779550966126
ROZINALDO,1,0.0015645779550966126
ROZIENE,1,0.0015645779550966126
ROZILANE,1,0.0015645779550966126
RAILSSA,1,0.0015645779550966126
RAILSON,1,0.0015645779550966126
RAILMA,1,0.0015645779550966126
RAILENE,1,0.0015645779550966126
RAILDO,1,0.0015645779550966126
ROZIMEIRY,1,0.0015645779550966126
ROSINELIO,1,0.0015645779550966126
RANUZY,1,0.0015645779550966126
RANYELLE,1,0.0015645779550966126
REGINILSON,1,0.0015645779550966126
REIDVALDO,1,0.0015645779550966126
REGYCLEIA,1,0.0015645779550966126
REGNOBERTO,1,0.0015645779550966126
ROSI,1,0.0015645779550966126
ROSIANNY,1,0.0015645779550966126
REGIVALDO,1,0.0015645779550966126
ROSIANY,1,0.0015645779550966126
ROSICLEA,1,0.0015645779550966126
REGINEI,1,0.0015645779550966126
REILA,1,0.0015645779550966126
REGINEA,1,0.0015645779550966126
REGINAMIO,1,0.0015645779550966126
ROSICLEI,1,0.0015645779550966126
ROSICLEIDE,1,0.0015645779550966126
REGINALDA,1,0.0015645779550966126
ROSIDALVA,1,0.0015645779550966126
REGIMEIRE,1,0.0015645779550966126
ROSIENE,1,0.0015645779550966126
REIGINALDO,1,0.0015645779550966126
REILSON,1,0.0015645779550966126
ROSILA,1,0.0015645779550966126
REINHARD,1,0.0015645779550966126
REJAINE,1,0.0015645779550966126
ROSENETTE,1,0.0015645779550966126
REIZEMBERQUE,1,0.0015645779550966126
ROSENI,1,0.0015645779550966126
REIVALDO,1,0.0015645779550966126
REINOUDS,1,0.0015645779550966126
REINILDE,1,0.0015645779550966126
REINIER,1,0.0015645779550966126
REINE,1,0.0015645779550966126
REINALDA,1,0.0015645779550966126
REINATE,1,0.0015645779550966126
ROSENILDO,1,0.0015645779550966126
ROSENILSON,1,0.0015645779550966126
REINAN,1,0.0015645779550966126
ROSENY,1,0.0015645779550966126
ROSEVANE,1,0.0015645779550966126
ROSEVANIA,1,0.0015645779550966126
ROSEVETER,1,0.0015645779550966126
REGILSON,1,0.0015645779550966126
REGIARA,1,0.0015645779550966126
ROSINEILE,1,0.0015645779550966126
RAUCE,1,0.0015645779550966126
RAVANA,1,0.0015645779550966126
ROSIMARIA,1,0.0015645779550966126
ROSIME,1,0.0015645779550966126
ROSIMEIRY,1,0.0015645779550966126
RAULWYSON,1,0.0015645779550966126
ROSIMEYRE,1,0.0015645779550966126
ROSINA,1,0.0015645779550966126
RAULIM,1,0.0015645779550966126
RASLAN,1,0.0015645779550966126
RAWLINSON,1,0.0015645779550966126
RAQUELLE,1,0.0015645779550966126
RAQUELITA,1,0.0015645779550966126
ROSINALVA,1,0.0015645779550966126
RAQUECE,1,0.0015645779550966126
RAPHAELLE,1,0.0015645779550966126
ROSINDA,1,0.0015645779550966126
ROSINEA,1,0.0015645779550966126
ROSINEIA,1,0.0015645779550966126
RAVENNA,1,0.0015645779550966126
RAY,1,0.0015645779550966126
REGIANI,1,0.0015645779550966126
RAYNERO,1,0.0015645779550966126
REGIA,1,0.0015645779550966126
REDIVAN,1,0.0015645779550966126
ROSILEA,1,0.0015645779550966126
ROSILEI,1,0.0015645779550966126
RAYSA,1,0.0015645779550966126
RAYRON,1,0.0015645779550966126
RAYRLA,1,0.0015645779550966126
RAYRA,1,0.0015645779550966126
RAYNER,1,0.0015645779550966126
ROSILVA,1,0.0015645779550966126
ROSILENY,1,0.0015645779550966126
ROSILEY,1,0.0015645779550966126
RAYNARA,1,0.0015645779550966126
RAYMUNDO,1,0.0015645779550966126
RAYMUNDA,1,0.0015645779550966126
ROSILIA,1,0.0015645779550966126
RAYMOND,1,0.0015645779550966126
RAYANNE,1,0.0015645779550966126
SILNE,1,0.0015645779550966126
SILO,1,0.0015645779550966126
OLEXANDR,1,0.0015645779550966126
THAIZA,1,0.0015645779550966126
NATHIENE,1,0.0015645779550966126
NATHANIEL,1,0.0015645779550966126
NATHANE,1,0.0015645779550966126
TELIO,1,0.0015645779550966126
TELMAR,1,0.0015645779550966126
TELMIRA,1,0.0015645779550966126
NATHALI,1,0.0015645779550966126
NATHACHILA,1,0.0015645779550966126
TELTON,1,0.0015645779550966126
NATERCIO,1,0.0015645779550966126
TEMIS,1,0.0015645779550966126
TEMOTEO,1,0.0015645779550966126
NATCHA,1,0.0015645779550966126
TENORIO,1,0.0015645779550966126
TEOBALDO,1,0.0015645779550966126
NATANY,1,0.0015645779550966126
NATANNAEL,1,0.0015645779550966126
NATANIELLY,1,0.0015645779550966126
NATANAGILDO,1,0.0015645779550966126
NATIELE,1,0.0015645779550966126
NATILES,1,0.0015645779550966126
NATIVA,1,0.0015645779550966126
NAYHANNE,1,0.0015645779550966126
NAZAH,1,0.0015645779550966126
NAYSIA,1,0.0015645779550966126
TCHERENA,1,0.0015645779550966126
TEILA,1,0.0015645779550966126
NAYSA,1,0.0015645779550966126
TELCILENE,1,0.0015645779550966126
NAYMA,1,0.0015645779550966126
TELCIO,1,0.0015645779550966126
NAYDJANARA,1,0.0015645779550966126
NAUBER,1,0.0015645779550966126
TELES,1,0.0015645779550966126
TELESFORO,1,0.0015645779550966126
TELIA,1,0.0015645779550966126
NAYALA,1,0.0015645779550966126
NAYAANA,1,0.0015645779550966126
NAURIA,1,0.0015645779550966126
NAUPLIO,1,0.0015645779550966126
NAUIR,1,0.0015645779550966126
TEODOMIRO,1,0.0015645779550966126
TEODORA,1,0.0015645779550966126
NATALLINO,1,0.0015645779550966126
NARAINA,1,0.0015645779550966126
NARDO,1,0.0015645779550966126
TERNA,1,0.0015645779550966126
NARCY,1,0.0015645779550966126
TERNILSON,1,0.0015645779550966126
NARCILIO,1,0.0015645779550966126
TERSIO,1,0.0015645779550966126
NARAYANNA,1,0.0015645779550966126
NARAYANA,1,0.0015645779550966126
TETSU,1,0.0015645779550966126
NARIAM,1,0.0015645779550966126
TEURACI,1,0.0015645779550966126
NAPOLIAO,1,0.0015645779550966126
THADYANARA,1,0.0015645779550966126
THAIANY,1,0.0015645779550966126
THAILA,1,0.0015645779550966126
NANNA,1,0.0015645779550966126
NANIO,1,0.0015645779550966126
NANDA,1,0.0015645779550966126
NARENDRA,1,0.0015645779550966126
NARITON,1,0.0015645779550966126
NATALLIA,1,0.0015645779550966126
NATAIR,1,0.0015645779550966126
NATALINA,1,0.0015645779550966126
TEODULFO,1,0.0015645779550966126
TERCILIO,1,0.0015645779550966126
TERENA,1,0.0015645779550966126
TERES,1,0.0015645779550966126
NATALI,1,0.0015645779550966126
NATAL,1,0.0015645779550966126
TEREZALDINA,1,0.0015645779550966126
